# NASA POWER daily point,lat=-2.5547,lon=120.3242,grid_elev_m=658.23,period=19960101-20260131
DATE,PRECTOTCORR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,WS10M_MAX,WS2M,PS
19960804,1.75,5.4559,-999.0,3.8304,-999.0,22.71,25.21,21.19,90.86,1.65,2.54,1.01,93.88
19960805,61.14,5.0566,-999.0,4.476,-999.0,22.2,24.52,20.18,89.59,1.24,1.7,0.76,93.96
19960806,5.47,5.729,-999.0,3.288,-999.0,22.7,25.82,19.92,85.31,1.37,2.05,0.85,93.93
19960807,1.1,4.1618,-999.0,4.0104,-999.0,22.77,25.78,20.97,90.12,1.69,2.73,1.05,93.86
19960808,0.7,3.7865,-999.0,3.3696,-999.0,22.93,25.73,20.86,86.02,1.05,1.59,0.63,93.82
19960809,1.43,6.0115,-999.0,3.0264,-999.0,23.36,26.67,20.68,82.84,1.46,1.95,0.9,93.71
19960810,13.62,5.5229,-999.0,3.8088,-999.0,23.03,26.36,19.72,85.13,1.43,1.9,0.85,93.76
19960811,11.03,5.0345,-999.0,4.02,-999.0,23.04,26.58,20.16,87.32,1.71,2.16,1.03,93.81
19960812,20.0,3.3538,-999.0,3.264,-999.0,22.71,25.19,21.05,87.47,1.53,2.42,0.95,93.8
19960813,52.32,5.6381,-999.0,3.3672,-999.0,22.83,25.59,20.72,86.79,1.23,1.94,0.77,93.76
19960814,9.02,5.531,-999.0,3.7656,-999.0,23.26,26.44,20.95,84.95,1.29,2.1,0.82,93.73
19960815,26.49,4.7076,-999.0,4.0416,-999.0,22.68,25.56,20.55,89.47,1.52,2.34,0.93,93.75
19960816,12.59,4.2538,-999.0,3.744,-999.0,22.87,25.83,20.35,87.05,1.43,2.27,0.91,93.76
19960817,29.36,4.6385,-999.0,4.1568,-999.0,23.07,26.04,21.02,87.12,1.48,1.89,0.91,93.71
19960818,10.27,4.8338,-999.0,4.2552,-999.0,23.14,26.44,20.94,87.58,1.17,1.73,0.72,93.71
19960819,2.27,4.2089,-999.0,3.9912,-999.0,22.65,25.73,20.32,86.13,1.18,1.5,0.74,93.72
19960820,0.46,4.8487,-999.0,4.2288,-999.0,22.79,25.88,20.35,80.22,1.28,1.92,0.79,93.77
19960821,0.46,5.5999,-999.0,3.996,-999.0,22.47,25.61,19.59,83.73,1.39,1.93,0.87,93.87
19960822,0.1,4.6116,-999.0,3.3504,-999.0,22.22,25.01,20.45,84.45,1.54,1.85,0.94,93.89
19960823,0.43,4.5434,-999.0,4.4256,-999.0,22.39,24.96,20.19,83.13,1.25,2.24,0.79,93.79
19960824,2.79,3.4454,-999.0,3.4608,-999.0,23.01,26.12,20.73,85.55,1.4,2.17,0.91,93.73
19960825,3.51,4.7381,-999.0,4.0296,-999.0,22.94,25.86,20.72,88.0,1.56,2.3,0.96,93.77
19960826,8.0,5.4566,-999.0,4.1856,-999.0,23.1,26.04,20.34,86.31,1.41,1.79,0.86,93.88
19960827,9.94,4.7369,-999.0,4.2288,-999.0,23.07,25.8,20.68,85.74,1.45,1.89,0.89,93.87
19960828,6.98,4.3442,-999.0,4.3056,-999.0,23.19,25.34,21.8,90.43,1.43,3.06,0.93,93.68
19960829,7.77,5.0755,-999.0,4.2144,-999.0,23.4,26.43,21.68,88.72,1.26,2.29,0.81,93.66
19960830,12.01,4.2283,-999.0,4.1784,-999.0,22.93,25.07,21.61,92.82,1.56,3.02,1.0,93.73
19960831,15.25,4.764,-999.0,4.7736,-999.0,22.84,25.51,21.43,91.08,1.36,2.51,0.9,93.78
19960901,12.12,3.4106,-999.0,3.1272,-999.0,22.48,24.78,20.96,90.66,1.49,2.29,0.95,93.75
19960902,2.72,4.4698,-999.0,4.2072,-999.0,21.91,24.63,20.12,91.58,1.55,3.18,0.99,93.69
19960903,0.87,5.1276,-999.0,3.9552,-999.0,22.43,25.49,20.05,87.1,1.69,2.39,1.07,93.7
19960904,1.86,5.9546,-999.0,3.5688,-999.0,22.77,25.97,20.59,84.6,1.27,1.82,0.81,93.68
19960905,0.6,6.0638,-999.0,3.4824,-999.0,23.06,26.82,20.02,83.63,1.57,2.04,0.98,93.69
19960906,1.32,4.2487,-999.0,4.0104,-999.0,22.84,25.4,21.09,85.7,1.74,2.91,1.11,93.64
19960907,0.25,6.2302,-999.0,3.9168,-999.0,23.07,26.47,20.7,84.29,1.56,2.29,0.99,93.57
19960908,0.54,5.4276,-999.0,4.4352,-999.0,22.95,25.94,20.83,83.53,1.77,3.33,1.13,93.55
19960909,0.25,4.9829,-999.0,4.1352,-999.0,23.24,26.57,21.02,82.61,1.36,2.39,0.87,93.51
19960910,0.0,5.3585,-999.0,4.3824,-999.0,23.2,25.75,21.09,86.83,1.77,2.71,1.1,93.48
19960911,0.71,5.9808,-999.0,4.3392,-999.0,23.26,26.08,21.1,88.07,1.89,2.74,1.17,93.54
19960912,0.22,5.5625,-999.0,4.908,-999.0,23.18,25.99,21.28,87.28,1.9,2.53,1.17,93.6
19960913,1.16,5.4288,-999.0,4.3488,-999.0,23.35,26.03,21.66,85.97,1.26,1.88,0.82,93.64
19960914,0.55,5.6606,-999.0,5.2248,-999.0,24.1,27.77,20.95,79.96,1.07,1.9,0.69,93.63
19960915,0.0,6.113,-999.0,4.0776,-999.0,24.01,27.37,21.26,85.17,1.2,1.86,0.79,93.7
19960916,0.07,6.5537,-999.0,2.8656,-999.0,24.24,27.45,21.58,81.51,1.12,2.2,0.7,93.78
19960917,0.82,5.4912,-999.0,4.0056,-999.0,23.73,26.73,21.4,86.59,1.49,2.29,0.95,93.73
19960918,4.97,5.8502,-999.0,4.284,-999.0,23.79,27.14,21.45,86.92,1.33,1.95,0.82,93.69
19960919,6.0,5.6794,-999.0,3.828,-999.0,23.77,27.32,20.61,82.22,1.3,1.9,0.8,93.74
19960920,1.08,6.2671,-999.0,4.0536,-999.0,24.18,27.67,21.78,83.84,1.26,2.52,0.81,93.8
19960921,0.41,6.0463,-999.0,3.7224,-999.0,23.55,26.44,21.73,87.5,1.14,1.99,0.7,93.85
19960922,0.19,5.947,-999.0,4.0632,-999.0,23.54,25.94,21.57,85.43,1.22,1.97,0.79,93.75
19960923,12.64,5.1943,-999.0,4.2864,-999.0,22.94,24.49,21.73,89.93,1.82,2.59,1.1,93.72
19960924,2.87,6.2314,-999.0,4.3992,-999.0,22.92,25.09,21.2,85.91,1.42,2.18,0.88,93.72
19960925,23.52,5.8399,-999.0,3.9192,-999.0,22.77,25.15,20.64,88.69,1.75,2.35,1.08,93.75
19960926,15.45,5.7461,-999.0,4.3968,-999.0,23.25,26.09,21.56,88.01,2.07,2.69,1.27,93.74
19960927,0.36,5.9282,-999.0,3.708,-999.0,23.29,26.12,21.36,85.78,2.15,2.91,1.35,93.68
19960928,6.12,5.5198,-999.0,4.296,-999.0,23.52,27.23,21.01,87.83,1.58,2.49,1.02,93.66
19960929,10.92,4.6034,-999.0,3.9312,-999.0,22.96,25.32,21.34,92.32,1.74,2.35,1.11,93.65
19960930,39.0,4.9118,-999.0,4.4184,-999.0,23.12,25.37,21.62,90.52,1.21,2.41,0.76,93.69
19961001,6.37,5.419,-999.0,4.4568,-999.0,23.53,26.69,21.04,85.3,1.39,1.91,0.87,93.85
19961002,10.87,6.0905,-999.0,4.3704,-999.0,23.24,25.74,21.8,83.54,0.93,1.43,0.61,93.92
19961003,5.2,5.7612,-999.0,3.96,-999.0,23.63,27.11,20.53,83.89,1.5,1.93,0.93,93.84
19961004,15.16,5.447,-999.0,3.78,-999.0,23.07,26.32,20.48,88.32,1.45,2.21,0.92,93.81
19961005,6.16,4.5619,-999.0,3.6984,-999.0,22.98,25.3,21.27,88.04,0.85,1.57,0.56,93.8
19961006,3.11,6.3199,-999.0,3.3936,-999.0,23.32,26.78,20.77,83.96,1.31,2.36,0.83,93.72
19961007,11.51,5.8658,-999.0,4.8984,-999.0,23.53,26.55,20.82,86.45,1.17,1.76,0.71,93.75
19961008,6.14,4.7263,-999.0,4.0104,-999.0,22.97,26.12,20.7,88.85,1.46,2.46,0.93,93.78
19961009,1.36,5.6292,-999.0,3.2832,-999.0,23.16,26.79,20.24,82.27,1.43,2.05,0.89,93.69
19961010,13.7,5.7329,-999.0,4.0176,-999.0,23.07,25.38,21.52,91.98,1.82,2.85,1.12,93.58
19961011,6.73,5.8409,-999.0,3.6048,-999.0,22.76,24.7,21.36,91.05,1.58,2.7,1.01,93.66
19961012,12.8,5.8438,-999.0,3.5688,-999.0,23.75,26.49,21.86,90.39,1.89,2.77,1.18,93.69
19961013,3.62,5.9798,-999.0,3.8304,-999.0,23.34,26.3,20.6,87.48,1.25,1.89,0.78,93.74
19961014,0.12,5.8217,-999.0,4.9848,-999.0,23.65,25.89,21.54,89.24,1.33,2.34,0.81,93.67
19961015,2.92,6.7742,-999.0,2.7816,-999.0,24.03,27.76,20.38,83.37,1.58,1.91,0.96,93.64
19961016,1.58,6.4402,-999.0,4.0056,-999.0,24.31,27.33,22.11,84.47,1.21,2.11,0.79,93.7
19961017,10.62,6.0288,-999.0,4.824,-999.0,24.18,26.85,22.24,85.45,0.99,1.43,0.65,93.71
19961018,4.24,5.8169,-999.0,3.9936,-999.0,24.24,27.72,21.75,83.02,1.48,2.47,0.91,93.63
19961019,0.35,5.407,-999.0,4.0008,-999.0,23.7,26.1,21.78,87.7,1.55,2.18,0.96,93.61
19961020,1.21,6.0427,-999.0,4.3032,-999.0,24.0,27.25,21.55,83.88,1.17,1.58,0.72,93.59
19961021,12.54,6.3756,-999.0,3.3144,-999.0,23.57,25.98,21.63,88.18,1.79,3.01,1.13,93.58
19961022,33.69,4.8434,-999.0,3.96,-999.0,23.22,25.92,21.38,90.77,1.07,1.6,0.67,93.61
19961023,23.1,5.2018,-999.0,3.9864,-999.0,23.43,26.19,20.86,89.14,1.47,1.87,0.9,93.69
19961024,19.79,5.3772,-999.0,4.3776,-999.0,22.71,24.3,21.3,89.81,1.27,1.81,0.78,93.75
19961025,25.16,5.6261,-999.0,4.6224,-999.0,22.98,24.91,21.52,90.1,1.19,1.98,0.73,93.69
19961026,48.83,5.0342,-999.0,3.5352,-999.0,23.03,25.92,21.16,89.79,1.33,2.22,0.82,93.63
19961027,15.16,5.7082,-999.0,3.792,-999.0,23.36,26.63,20.74,88.98,1.65,2.3,1.04,93.57
19961028,53.35,5.382,-999.0,4.4376,-999.0,23.64,27.27,21.0,88.95,1.41,1.83,0.9,93.63
19961029,30.04,4.243,-999.0,3.84,-999.0,22.86,24.42,21.16,89.8,1.03,1.97,0.65,93.69
19961030,25.4,6.1106,-999.0,4.0392,-999.0,23.77,26.17,22.08,89.04,1.03,1.79,0.64,93.56
19961031,7.56,3.8911,-999.0,3.2328,-999.0,23.12,23.91,22.47,92.64,1.2,2.02,0.73,93.52
19961101,13.66,5.4545,-999.0,4.476,-999.0,23.14,24.99,21.78,89.46,1.33,1.86,0.83,93.52
19961102,8.65,5.8265,-999.0,4.836,-999.0,22.54,24.34,21.1,90.4,1.34,2.02,0.84,93.54
19961103,12.31,4.9901,-999.0,4.1616,-999.0,23.76,27.19,21.13,84.39,1.28,1.99,0.82,93.51
19961104,24.66,4.6354,-999.0,3.7656,-999.0,22.47,24.28,21.39,94.02,1.65,2.34,1.02,93.57
19961105,7.6,3.9206,-999.0,2.9472,-999.0,22.65,25.48,20.7,90.1,1.25,1.68,0.75,93.58
19961106,12.05,5.3556,-999.0,4.3152,-999.0,22.61,24.36,21.23,89.17,1.38,2.13,0.85,93.57
19961107,8.71,3.972,-999.0,3.3144,-999.0,23.06,25.22,21.88,91.97,1.98,2.79,1.24,93.6
19961108,7.89,5.2044,-999.0,4.4784,-999.0,23.44,25.87,21.87,90.03,1.86,2.7,1.15,93.67
19961109,2.31,5.3839,-999.0,4.5168,-999.0,23.19,24.97,22.01,91.91,1.41,2.15,0.86,93.75
19961110,0.87,6.7282,-999.0,3.6504,-999.0,23.29,26.25,21.19,86.43,1.64,2.31,1.0,93.76
19961111,0.15,6.8335,-999.0,1.7064,-999.0,23.76,27.25,20.78,81.79,1.5,2.05,0.93,93.72
19961112,22.25,5.4485,-999.0,4.8672,-999.0,23.4,24.89,22.42,88.57,1.1,1.57,0.71,93.65
19961113,35.46,5.267,-999.0,3.4416,-999.0,23.13,24.88,21.71,92.83,1.55,2.51,0.98,93.66
19961114,18.37,3.9816,-999.0,2.6664,-999.0,22.67,24.25,21.64,94.21,1.66,2.24,0.99,93.79
19961115,3.19,5.837,-999.0,3.7776,-999.0,23.09,25.88,21.23,88.07,1.17,1.97,0.72,93.82
19961116,6.78,5.3873,-999.0,3.5808,-999.0,23.74,26.4,21.98,89.48,1.28,2.1,0.78,93.68
19961117,2.74,5.7266,-999.0,4.3008,-999.0,23.68,26.66,21.44,85.57,1.21,2.42,0.75,93.72
19961118,16.83,5.5008,-999.0,3.5136,-999.0,23.78,26.43,22.39,89.31,1.24,1.86,0.81,93.73
19961119,3.69,5.7276,-999.0,4.6176,-999.0,23.54,26.08,22.22,89.61,1.9,2.62,1.16,93.73
19961120,1.82,5.388,-999.0,4.6944,-999.0,23.13,24.52,22.17,88.62,1.16,1.78,0.73,93.7
19961121,5.96,5.5111,-999.0,2.5344,-999.0,23.52,26.08,21.91,90.98,1.21,1.83,0.77,93.54
19961122,3.81,4.7114,-999.0,3.816,-999.0,23.07,24.33,21.94,94.8,1.72,2.35,1.02,93.53
19961123,64.57,5.251,-999.0,4.3176,-999.0,23.02,24.8,21.63,92.59,1.21,2.07,0.78,93.56
19961124,20.05,4.6714,-999.0,3.2496,-999.0,23.09,24.91,21.72,94.25,2.32,3.43,1.42,93.57
19961125,1.43,5.3246,-999.0,3.9576,-999.0,23.61,25.58,22.21,92.32,2.01,2.87,1.21,93.54
19961126,0.2,5.5342,-999.0,3.5952,-999.0,23.46,26.86,20.84,85.56,1.45,2.23,0.88,93.61
19961127,0.01,5.2258,-999.0,4.716,-999.0,24.26,28.21,21.6,83.24,1.36,2.18,0.85,93.53
19961128,34.93,5.7905,-999.0,3.1752,-999.0,23.82,26.39,22.39,90.62,1.15,1.68,0.71,93.53
19961129,5.88,5.9554,-999.0,3.9072,-999.0,23.83,26.24,21.96,87.85,1.31,1.86,0.82,93.58
19961130,1.25,6.24,-999.0,3.456,-999.0,24.13,27.31,21.18,83.89,1.32,1.87,0.79,93.56
19961201,16.08,5.3383,-999.0,3.4248,-999.0,24.16,27.28,21.55,83.64,1.42,2.43,0.92,93.62
19961202,7.95,5.9338,-999.0,4.6536,-999.0,23.5,26.16,21.79,88.98,1.51,2.13,0.96,93.71
19961203,3.57,5.3664,-999.0,4.5528,-999.0,23.21,24.89,22.0,93.1,1.78,2.96,1.09,93.64
19961204,0.52,6.2707,-999.0,3.0936,-999.0,23.5,26.05,21.35,87.47,1.27,2.04,0.79,93.55
19961205,5.3,5.5502,-999.0,4.9584,-999.0,23.52,25.92,21.86,85.47,1.0,2.05,0.64,93.5
19961206,10.09,5.9011,-999.0,2.9952,-999.0,23.24,25.31,21.67,93.01,1.76,2.76,1.08,93.57
19961207,7.78,5.6568,-999.0,3.7584,-999.0,23.28,25.71,21.71,88.96,1.19,1.78,0.77,93.61
19961208,41.08,5.7739,-999.0,2.8344,-999.0,23.01,25.55,21.34,92.66,1.52,2.19,0.92,93.6
19961209,10.18,5.7103,-999.0,3.1704,-999.0,23.24,26.2,21.43,88.47,0.85,1.6,0.54,93.57
19961210,11.55,4.5007,-999.0,3.5136,-999.0,23.33,25.65,21.85,91.62,1.37,1.74,0.84,93.58
19961211,1.84,5.1331,-999.0,4.4376,-999.0,23.71,26.65,21.86,87.97,1.52,2.04,0.94,93.59
19961212,8.28,4.5499,-999.0,3.6144,-999.0,23.36,24.97,22.43,93.53,1.27,1.58,0.79,93.53
19961213,2.46,4.937,-999.0,4.2,-999.0,23.3,25.76,21.77,89.91,0.93,1.96,0.58,93.57
19961214,0.78,5.5546,-999.0,3.4536,-999.0,23.83,27.46,20.66,80.73,0.92,1.7,0.58,93.53
19961215,0.75,6.4675,-999.0,2.4456,-999.0,23.86,26.86,21.72,79.62,0.86,1.54,0.54,93.51
19961216,0.22,4.4218,-999.0,3.24,-999.0,23.33,26.63,20.56,84.67,1.37,1.79,0.84,93.59
19961217,31.79,4.4858,-999.0,3.5688,-999.0,23.8,26.3,21.61,83.86,0.72,1.67,0.47,93.6
19961218,8.77,4.5204,-999.0,3.6456,-999.0,23.57,26.56,21.43,86.71,1.65,2.53,1.01,93.55
19961219,2.19,4.8833,-999.0,4.0752,-999.0,23.65,26.13,21.49,82.76,1.09,1.8,0.69,93.59
19961220,2.17,5.2457,-999.0,4.788,-999.0,23.63,26.83,20.91,82.64,1.17,1.85,0.74,93.59
19961221,1.04,4.5893,-999.0,4.1304,-999.0,23.93,27.74,20.99,79.95,1.23,1.95,0.77,93.66
19961222,0.7,4.5677,-999.0,4.0776,-999.0,23.48,26.8,20.97,79.06,1.35,2.03,0.82,93.7
19961223,0.78,3.9998,-999.0,3.4608,-999.0,23.31,26.01,21.18,81.12,1.15,1.57,0.73,93.77
19961224,1.16,3.6934,-999.0,2.9784,-999.0,23.42,26.76,20.58,81.25,1.17,1.61,0.7,93.69
19961225,13.22,3.8496,-999.0,3.0024,-999.0,23.11,25.93,21.04,87.9,1.14,2.11,0.68,93.65
19961226,3.44,4.9937,-999.0,4.6512,-999.0,23.81,26.96,21.57,84.22,0.94,2.14,0.55,93.61
19961227,2.31,4.2223,-999.0,3.5568,-999.0,24.01,27.77,20.97,79.82,1.21,2.42,0.72,93.6
19961228,0.88,3.492,-999.0,2.7696,-999.0,23.29,26.37,20.95,81.23,1.57,2.19,0.92,93.66
19961229,1.51,3.6125,-999.0,2.9832,-999.0,23.86,27.78,20.8,79.98,1.51,2.58,0.94,93.61
19961230,0.81,5.1929,-999.0,3.8232,-999.0,23.75,27.9,19.95,83.41,1.38,2.6,0.83,93.68
19961231,1.55,4.9042,-999.0,3.9936,-999.0,23.58,26.71,20.78,85.61,1.54,1.98,0.94,93.77
19970101,0.47,5.347,-999.0,4.6056,-999.0,23.75,26.69,21.87,89.91,1.25,2.22,0.78,93.76
19970102,0.28,4.1038,-999.0,2.7792,-999.0,23.42,24.94,21.97,92.71,2.37,3.93,1.42,93.72
19970103,2.07,2.5956,-999.0,1.8288,-999.0,22.84,24.11,21.84,92.69,1.71,2.4,1.07,93.78
19970104,1.39,5.0326,-999.0,4.0128,-999.0,23.33,25.69,21.88,90.59,1.27,2.25,0.81,93.75
19970105,1.05,5.7178,-999.0,4.0584,-999.0,22.83,25.1,21.54,89.45,1.5,2.48,0.93,93.83
19970106,19.23,5.3736,-999.0,4.8672,-999.0,22.52,23.62,21.54,92.93,1.64,2.6,1.0,93.83
19970107,10.15,5.4574,-999.0,3.708,-999.0,22.86,24.48,21.57,89.83,1.0,1.94,0.63,93.85
19970108,7.84,5.315,-999.0,4.4472,-999.0,22.54,24.04,21.23,90.93,1.21,1.57,0.74,93.86
19970109,9.57,4.8713,-999.0,4.548,-999.0,22.75,25.62,21.13,89.87,1.21,1.93,0.76,93.83
19970110,9.96,5.1866,-999.0,3.8712,-999.0,22.22,24.25,20.98,90.42,1.31,2.35,0.82,93.81
19970111,22.22,4.8542,-999.0,4.0248,-999.0,22.02,23.88,20.55,92.05,0.67,1.77,0.41,93.85
19970112,62.93,5.3462,-999.0,4.404,-999.0,22.78,25.92,20.85,88.67,1.23,1.81,0.74,93.81
19970113,20.0,5.6822,-999.0,3.5832,-999.0,23.06,26.89,20.6,88.6,1.48,2.04,0.92,93.74
19970114,6.49,4.7616,-999.0,2.6376,-999.0,22.67,24.31,21.7,91.93,1.0,1.76,0.62,93.72
19970115,0.6,5.3191,-999.0,3.4368,-999.0,23.01,25.32,21.5,86.62,0.91,1.68,0.56,93.73
19970116,4.81,4.7695,-999.0,4.02,-999.0,23.33,25.92,20.86,84.67,0.94,1.45,0.59,93.62
19970117,2.5,4.2857,-999.0,3.4848,-999.0,23.19,26.41,21.21,85.19,1.21,1.8,0.73,93.63
19970118,9.07,5.0724,-999.0,3.6144,-999.0,22.93,26.09,20.47,84.51,1.12,2.01,0.71,93.7
19970119,2.49,6.2268,-999.0,2.268,-999.0,23.19,26.61,20.07,86.4,1.64,2.05,0.99,93.67
19970120,7.51,5.4055,-999.0,4.6368,-999.0,23.48,25.27,22.27,89.08,0.99,1.37,0.62,93.68
19970121,9.72,5.1593,-999.0,3.8448,-999.0,23.67,25.53,22.12,89.72,1.21,1.72,0.75,93.62
19970122,8.36,4.8655,-999.0,3.6504,-999.0,23.34,25.39,21.7,88.99,0.65,1.26,0.39,93.58
19970123,0.56,5.2685,-999.0,3.132,-999.0,23.73,26.7,21.21,82.58,0.64,1.1,0.38,93.52
19970124,0.35,4.3867,-999.0,4.0608,-999.0,23.53,26.67,21.44,82.64,0.9,1.36,0.56,93.53
19970125,1.01,4.5845,-999.0,3.7752,-999.0,22.97,25.96,20.62,84.54,1.12,2.18,0.71,93.59
19970126,8.52,5.8982,-999.0,3.6528,-999.0,22.81,25.07,20.98,86.06,0.85,1.42,0.51,93.69
19970127,1.37,5.4862,-999.0,3.8184,-999.0,23.47,27.26,20.47,82.83,1.38,1.95,0.85,93.62
19970128,0.0,6.4385,-999.0,2.856,-999.0,23.48,25.9,21.79,87.58,0.99,1.46,0.6,93.63
19970129,1.39,5.6352,-999.0,4.08,-999.0,23.14,24.49,22.32,92.72,1.63,2.4,1.02,93.62
19970130,0.53,4.9248,-999.0,4.512,-999.0,23.21,25.68,21.65,87.53,1.49,1.91,0.88,93.58
19970131,0.17,5.9755,-999.0,2.6904,-999.0,23.88,26.79,21.83,85.36,1.32,2.29,0.82,93.58
19970201,0.07,5.9813,-999.0,3.8904,-999.0,23.22,25.15,22.1,87.45,1.16,1.58,0.68,93.69
19970202,0.79,5.3618,-999.0,4.6392,-999.0,23.91,27.12,21.76,81.66,1.36,2.3,0.88,93.62
19970203,1.42,4.8878,-999.0,4.092,-999.0,23.55,26.47,20.95,83.89,1.4,2.15,0.88,93.55
19970204,6.25,4.8958,-999.0,4.416,-999.0,22.49,23.86,21.31,92.37,1.21,1.9,0.74,93.61
19970205,4.09,4.2214,-999.0,3.3768,-999.0,22.53,23.38,21.93,88.82,0.63,0.93,0.43,93.6
19970206,9.91,5.0882,-999.0,3.9696,-999.0,23.39,26.09,21.4,86.18,1.19,1.99,0.76,93.56
19970207,1.27,4.7018,-999.0,3.8544,-999.0,22.73,25.31,20.14,85.29,1.27,1.77,0.8,93.58
19970208,1.76,5.1406,-999.0,4.116,-999.0,23.7,26.0,22.21,84.07,1.04,1.38,0.67,93.56
19970209,33.35,4.1678,-999.0,3.504,-999.0,22.73,24.08,21.94,94.94,1.68,2.99,1.01,93.59
19970210,3.81,5.8838,-999.0,3.2856,-999.0,23.87,26.8,21.94,85.25,1.33,2.17,0.87,93.54
19970211,2.32,5.6234,-999.0,4.6992,-999.0,23.39,24.65,22.13,90.15,1.18,2.03,0.73,93.57
19970212,13.64,6.2827,-999.0,4.608,-999.0,23.23,25.16,21.79,93.75,1.28,1.91,0.77,93.54
19970213,37.68,5.3376,-999.0,5.1288,-999.0,23.15,24.98,22.07,93.01,0.92,1.73,0.54,93.55
19970214,14.21,4.9303,-999.0,3.5616,-999.0,23.45,26.72,21.22,87.71,1.05,1.83,0.65,93.5
19970215,12.32,5.004,-999.0,4.0656,-999.0,23.59,25.06,22.3,91.96,1.0,1.58,0.59,93.44
19970216,5.62,5.0765,-999.0,3.0168,-999.0,23.41,25.78,21.37,88.78,1.08,1.72,0.64,93.52
19970217,0.29,5.5831,-999.0,3.8136,-999.0,23.89,26.41,22.3,88.48,1.26,1.8,0.78,93.53
19970218,0.79,6.1685,-999.0,3.1224,-999.0,23.37,25.99,21.33,84.87,0.99,1.5,0.62,93.59
19970219,0.05,6.1812,-999.0,4.3104,-999.0,23.96,27.37,20.54,78.6,1.04,2.09,0.66,93.59
19970220,0.21,6.4202,-999.0,2.9976,-999.0,23.91,26.33,22.16,84.69,1.56,2.58,0.95,93.67
19970221,1.9,5.5536,-999.0,4.5648,-999.0,23.95,26.75,21.77,86.62,0.99,1.66,0.62,93.7
19970222,2.29,3.599,-999.0,2.9352,-999.0,23.35,24.77,22.13,87.31,0.85,1.45,0.55,93.65
19970223,1.95,4.1422,-999.0,3.5088,-999.0,23.78,27.34,21.23,83.42,1.28,1.8,0.78,93.65
19970224,0.25,5.3993,-999.0,5.136,-999.0,22.82,25.75,20.05,85.93,1.43,2.2,0.87,93.72
19970225,0.68,5.2051,-999.0,5.0496,-999.0,23.76,26.39,21.42,80.61,0.89,1.63,0.54,93.76
19970226,2.57,4.1712,-999.0,3.6648,-999.0,23.35,25.68,21.47,83.23,0.84,1.2,0.5,93.76
19970227,3.35,4.3598,-999.0,3.7872,-999.0,23.17,25.58,21.2,88.32,1.17,1.94,0.75,93.71
19970228,4.33,4.8228,-999.0,3.7992,-999.0,23.44,25.54,21.56,83.95,1.08,2.14,0.64,93.72
19970301,7.67,3.997,-999.0,3.312,-999.0,23.23,26.72,20.86,83.87,1.08,1.8,0.62,93.63
19970302,0.87,5.5675,-999.0,4.6728,-999.0,23.47,26.83,20.09,79.4,1.26,2.12,0.76,93.74
19970303,0.73,4.5689,-999.0,2.9304,-999.0,23.54,26.91,20.31,80.15,1.31,2.17,0.81,93.79
19970304,1.48,4.0272,-999.0,3.0432,-999.0,23.3,26.83,20.2,82.61,1.14,1.72,0.69,93.79
19970305,0.44,4.1546,-999.0,3.4896,-999.0,23.95,27.82,21.6,75.29,1.4,2.5,0.86,93.83
19970306,0.17,5.6184,-999.0,5.3328,-999.0,23.86,27.82,20.5,80.04,1.14,1.55,0.7,93.84
19970307,1.02,5.4012,-999.0,3.4296,-999.0,23.78,26.81,21.44,77.29,1.15,2.07,0.71,93.92
19970308,18.62,5.3467,-999.0,4.6776,-999.0,23.29,27.09,20.69,82.42,1.02,1.71,0.62,93.89
19970309,9.16,5.0902,-999.0,4.3752,-999.0,23.14,25.39,21.55,85.1,0.83,1.53,0.51,93.93
19970310,2.76,5.4223,-999.0,4.1592,-999.0,23.6,26.57,21.4,86.52,1.15,1.63,0.71,93.95
19970311,2.94,5.5745,-999.0,5.0904,-999.0,23.28,25.44,22.15,88.63,0.93,1.42,0.58,94.03
19970312,0.5,4.1765,-999.0,3.5112,-999.0,23.57,27.02,20.84,85.38,1.08,1.74,0.66,93.96
19970313,0.53,6.1757,-999.0,4.476,-999.0,24.33,27.65,22.07,85.37,1.12,1.65,0.67,93.85
19970314,3.93,6.0096,-999.0,4.3992,-999.0,23.87,26.42,22.38,90.08,1.5,1.88,0.91,93.82
19970315,18.4,5.6347,-999.0,4.6104,-999.0,23.87,26.61,22.21,91.29,1.81,2.17,1.1,93.85
19970316,15.96,5.5114,-999.0,4.6272,-999.0,23.76,26.41,22.25,91.54,2.06,2.56,1.27,93.89
19970317,33.31,4.5682,-999.0,4.1544,-999.0,23.07,24.98,22.05,93.04,1.89,2.29,1.16,93.96
19970318,13.99,5.7096,-999.0,3.7632,-999.0,22.71,23.94,21.99,95.48,1.78,2.54,1.08,94.01
19970319,8.86,6.229,-999.0,3.9936,-999.0,22.86,24.62,21.68,93.34,1.37,1.8,0.84,94.01
19970320,3.65,5.388,-999.0,4.3128,-999.0,23.07,25.17,21.57,93.1,1.67,2.38,1.04,93.98
19970321,3.55,6.2134,-999.0,4.1736,-999.0,23.73,26.51,21.97,90.1,1.25,2.11,0.79,93.96
19970322,6.88,4.116,-999.0,3.5976,-999.0,23.24,25.13,22.1,92.44,1.56,2.32,0.96,93.92
